1200,2.44398E8,52.59154,5.371575,5131853.0,51305.0,15
1200,5.66396E8,31.550478333333334,121.54106166666666,4377015.0,43861.0,15
1200,2.6573364E8,58.89045,11.006478333333334,5358710.0,53471.0,15
1200,1.2345671E7,-32.062435,115.75045666666666,2087357.0,20815.0,15
1200,2.66163E8,58.93572666666667,11.169823333333333,5362311.0,53471.0,15
1200,2.44660406E8,52.43953333333334,5.2003,5128252.0,51305.0,15
1200,3.6731876E8,39.89366666666667,-75.206,4673847.0,46544.0,15
1200,2.44644E8,52.93945,5.032715,5146250.0,51305.0,15
1200,4.287E8,32.822095,35.008005,4422950.0,44135.0,15
1200,1.11219502E8,56.14317833333333,10.150015,5261501.0,52750.0,15
1200,4.31101149E8,35.456451666666666,139.64313666666666,4517596.0,45319.0,15
1200,2.19000368E8,56.04411,12.690588333333332,5257926.0,52752.0,15
1200,2.6551412E8,57.69462,11.909838333333333,5315519.0,53111.0,15
1200,2.280229E8,50.810833333333335,-1.0974166666666667,5070589.0,50578.0,15
1200,4.13832977E8,31.412665,118.11030333333333,4373381.0,43858.0,15
1200,4.1342058E8,29.77802,122.21538833333334,4312222.0,43142.0,15
1200,2.44030043E8,52.01462333333333,5.109665,5113851.0,51305.0,15
1200,2.3200079E8,51.4965,0.177,5092201.0,50940.0,15
1200,2.44630026E8,51.27915,4.357316666666667,5085043.0,50944.0,15
1200,5.63874E8,1.2482,103.72876666666667,3286037.0,33043.0,15
1200,2.6118346E8,53.49689333333333,9.97763,5164299.0,51669.0,15
1200,2.44660494E8,51.82324166666667,4.914846666666667,5106649.0,50944.0,15
1200,4.1332808E8,38.02053333333333,120.611455,4611006.0,46380.0,15
1200,2.44820145E8,52.461535,4.587816666666667,5128245.0,51304.0,15
1200,2.24093E8,28.160035,-15.398761666666667,4253246.0,42644.0,15
1200,2.29783E8,47.11472833333333,-2.384323333333333,4937376.0,49497.0,15
1200,4.31501083E8,35.51235,139.7306,4521197.0,45319.0,15
1200,3.6747423E8,29.92008,-89.95403166666667,4317300.0,42930.0,15
1200,5.64452E8,36.11,-5.259333333333333,4541347.0,45534.0,15
1200,2.2596977E8,43.56344833333333,-5.680401666666667,4807743.0,48054.0,15
1200,2.050074E8,51.40515666666667,3.06276,5092230.0,50943.0,15
1200,2.48907E8,54.26909,5.090405,5193050.0,52025.0,15
1200,5.25003174E8,1.0329183333333334,103.914725,3278839.0,33043.0,15
1200,2.44750822E8,51.87341166666667,4.3094,5106643.0,50944.0,15
1200,4.77012E8,22.18469,113.652685,4038536.0,40613.0,15
1200,2.44700806E8,51.51213833333333,4.1690016666666665,5095841.0,50944.0,15
1200,2.44730961E8,51.88971166666666,4.31629,5106643.0,50944.0,15
1200,5.3800502E8,24.580616666666668,119.15118333333334,4124991.0,41339.0,15
1200,2.44780933E8,52.37710666666667,4.900776666666666,5124649.0,51304.0,15
1200,2.733547E8,59.885405,30.168453333333332,5394901.0,53850.0,15
1200,3.6698234E8,33.843248333333335,-118.39734666666666,4457416.0,44341.0,15
1200,2.46101E8,51.49904,4.054315,5092240.0,50944.0,15
1200,5.64192E8,38.55835,-74.9019,4627050.0,46185.0,15
1200,5.63634E8,-19.588743333333333,116.44786333333333,2537364.0,25496.0,15
1200,2.2921E8,42.43447333333334,18.692656666666668,4768386.0,47718.0,15
1200,2.6370177E8,38.68407666666667,-9.145926666666666,4631308.0,46250.0,15
1200,5.6300437E8,1.2210533333333333,103.70732,3286037.0,33043.0,15
1200,2.45572E8,53.40924,6.203951666666667,5164262.0,51666.0,15
1200,2.1166617E8,49.09813333333334,8.359615,5005883.0,50228.0,15
1200,4.1265E8,38.978675,117.75734833333334,4643377.0,46377.0,15
1200,5.65058E8,1.2840433333333334,103.73022666666667,3286037.0,33043.0,15
1200,2.56949E8,-20.312526666666667,118.574,2508585.0,25138.0,15
1200,2.7333162E8,59.771906666666666,28.443606666666668,5391284.0,53848.0,15
1200,5.77228E8,52.9496,4.784533333333333,5146247.0,51304.0,15
1200,4.1345569E8,29.97556833333333,122.37631333333333,4319423.0,43142.0,15
1200,5.38005778E8,51.940925,4.180413333333333,5110241.0,50944.0,15
1200,3.04010806E8,51.25983333333333,4.4013333333333335,5085044.0,50944.0,15
1200,3.65526E8,33.72815666666666,-118.27423333333333,4453817.0,44341.0,15
1200,2.281859E8,43.2407,5.3464,4797053.0,48065.0,15
1200,4.1344351E8,36.83879,122.47004833333334,4567824.0,45662.0,15
1200,2.573404E8,63.64525666666667,9.521771666666666,5531495.0,55269.0,15
1200,2.29881E8,51.833333333333336,-8.262021666666667,5106517.0,50931.0,15
1200,2.4715192E8,38.88439,9.340486666666667,4638693.0,46269.0,15
1200,4.1332524E8,31.419063333333334,121.47413,4373414.0,43861.0,15
1200,4.776281E8,-20.06351,56.82125333333333,2518768.0,25076.0,15
1200,2.28223E8,47.34802166666667,-2.513375,4944574.0,49497.0,15
1200,3.6747288E8,26.090528333333335,-80.17576666666666,4176998.0,41859.0,15
1200,3.55887E8,1.8208333333333333,102.5585,3307625.0,33042.0,15
1200,2.48047E8,35.895833333333336,14.525,4530745.0,45194.0,15
1200,3.52334E8,18.26993166666667,-64.73645833333333,3896352.0,38995.0,15
1200,3.393E8,26.1393,-80.109135,4180598.0,41859.0,15
1200,5.48914E8,50.758208333333336,1.4097716666666666,5067014.0,50581.0,15
1200,2.76421E8,59.41916666666667,27.73966666666667,5380477.0,53847.0,15
1200,2.20339E8,54.80374666666667,15.472495,5214754.0,52035.0,15
1200,4.1337663E8,31.473413333333333,121.42783,4373414.0,43861.0,15
1200,2.40339E8,29.44065,-93.66741666666667,4299263.0,42926.0,15
1200,2.1153373E8,54.410756666666664,10.95124,5200309.0,52030.0,15
